owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,duration,n_claims,claim_cost,claim_frequency
46,1,4,3,10,0.49589,0,0,0.0
46,1,4,3,10,0.49863,0,0,0.0
46,1,4,3,10,0.967123,0,0,0.0
46,1,4,3,11,1.219178,0,0,0.0
46,1,4,3,11,0.465753,0,0,0.0
46,1,4,3,11,1.0,0,0,0.0
46,1,4,3,11,4.460274,0,0,0.0
46,1,4,3,12,4.764384,0,0,0.0
46,1,4,3,12,3.128767,0,0,0.0
46,1,4,3,12,0.873973,0,0,0.0
46,1,4,3,12,1.0,0,0,0.0
46,1,4,3,12,0.945205,0,0,0.0
46,1,4,3,12,2.041096,0,0,0.0
46,1,4,3,13,4.857534,0,0,0.0
46,1,4,3,13,2.263014,0,0,0.0
46,1,4,3,13,0.89589,0,0,0.0
46,1,4,3,13,2.59726,0,0,0.0
46,1,4,3,13,1.161644,0,0,0.0
46,1,4,3,13,3.860274,0,0,0.0
46,1,4,3,14,0.334247,0,0,0.0
46,1,4,3,14,1.80274,0,0,0.0
46,1,4,3,14,0.917808,0,0,0.0
46,1,4,3,14,1.134247,0,0,0.0
46,1,4,3,14,0.167123,0,0,0.0
46,1,4,3,14,2.386301,0,0,0.0
46,1,4,3,14,6.131507,0,0,0.0
46,1,4,3,15,4.657534,0,0,0.0
46,1,4,3,15,5.928767,0,0,0.0
46,1,4,3,15,3.065753,0,0,0.0
46,1,4,3,15,2.082192,0,0,0.0
46,1,4,3,15,1.328767,0,0,0.0
46,1,4,3,15,4.131507,0,0,0.0
46,1,4,3,16,7.227397,0,0,0.0
46,1,4,3,16,2.923288,0,0,0.0
46,1,4,3,16,2.476712,0,0,0.0
46,1,4,3,16,1.0,0,0,0.0
46,1,4,3,16,0.99726,0,0,0.0
46,1,4,3,16,1.517808,0,0,0.0
46,1,4,3,16,10.37808,0,0,0.0
46,1,4,3,17,3.40274,0,0,0.0
46,1,4,3,17,1.49589,0,0,0.0
46,1,4,3,17,2.580822,0,0,0.0
46,1,4,3,17,1.764384,0,0,0.0
46,1,4,3,17,0.49589,0,0,0.0
46,1,4,3,17,3.49863,0,0,0.0
46,1,4,3,17,7.772603,0,0,0.0
46,1,4,3,18,1.761644,0,0,0.0
46,1,4,3,18,1.613699,0,0,0.0
46,1,4,3,18,0.49863,0,0,0.0
46,1,4,3,18,2.487671,0,0,0.0
46,1,4,3,18,7.263014,0,0,0.0
46,1,4,3,19,1.931507,0,0,0.0
46,1,4,3,19,1.832877,0,0,0.0
46,1,4,3,19,1.0,0,0,0.0
46,1,4,3,19,0.991781,0,0,0.0
46,1,4,3,19,1.413699,0,0,0.0
46,1,4,3,19,0.027397,0,0,0.0
46,1,4,3,19,0.731507,0,0,0.0
46,1,4,3,20,1.0,0,0,0.0
46,1,4,3,20,1.093151,0,0,0.0
46,1,4,3,20,1.410959,0,0,0.0
46,1,4,3,21,0.523288,0,0,0.0
46,1,4,3,21,0.49589,0,0,0.0
46,1,4,3,21,0.50411,0,0,0.0
46,1,4,3,21,0.438356,0,0,0.0
46,1,4,3,22,1.446575,0,0,0.0
46,1,4,3,22,1.0,0,0,0.0
46,1,4,3,22,1.463014,0,0,0.0
46,1,4,3,22,1.90411,0,0,0.0
46,1,4,3,22,1.139726,0,0,0.0
46,1,4,3,23,1.427397,0,0,0.0
46,1,4,3,23,0.50137,0,0,0.0
46,1,4,3,23,1.0,0,0,0.0
46,1,4,3,23,0.961644,0,0,0.0
46,1,4,3,24,1.410959,0,0,0.0
46,1,4,3,24,0.49863,0,0,0.0
46,1,4,3,24,0.50411,0,0,0.0
46,1,4,3,24,1.010959,0,0,0.0
46,1,4,3,25,2.816438,0,0,0.0
46,1,4,3,25,2.945205,0,0,0.0
46,1,4,3,26,1.432877,0,0,0.0
46,1,4,3,26,0.416438,0,0,0.0
46,1,4,3,26,1.983562,0,0,0.0
46,1,4,3,27,1.0,0,0,0.0
46,1,4,3,28,1.0,0,0,0.0
46,1,4,3,28,0.49589,0,0,0.0
46,1,4,3,28,0.50411,0,0,0.0
46,1,4,3,32,0.934247,0,0,0.0
46,1,4,3,38,1.0,0,0,0.0
46,1,4,4,0,0.449315,0,0,0.0
46,1,4,4,0,0.057534,0,0,0.0
46,1,4,4,2,1.561644,0,0,0.0
46,1,4,4,2,0.50411,0,0,0.0
46,1,4,4,2,1.490411,0,0,0.0
46,1,4,4,2,2.09589,0,0,0.0
46,1,4,4,2,0.49863,0,0,0.0
46,1,4,4,3,0.750685,0,0,0.0
46,1,4,4,3,0.49863,0,0,0.0
46,1,4,4,3,1.421918,0,0,0.0
46,1,4,4,3,0.50137,0,0,0.0
46,1,4,4,4,1.0,0,0,0.0
46,1,4,4,4,2.054795,0,0,0.0
46,1,4,4,4,0.419178,0,0,0.0
46,1,4,4,4,0.99726,0,0,0.0
46,1,4,4,4,3.652055,0,0,0.0
46,1,4,4,5,1.556164,0,0,0.0
46,1,4,4,5,0.235616,0,0,0.0
46,1,4,4,5,1.0,0,0,0.0
46,1,4,4,5,2.345205,0,0,0.0
46,1,4,4,6,0.89863,0,0,0.0
46,1,4,4,6,1.928767,0,0,0.0
46,1,4,4,6,3.112329,0,0,0.0
46,1,4,4,7,0.452055,0,0,0.0
46,1,4,4,7,1.454795,0,0,0.0
46,1,4,4,7,0.235616,0,0,0.0
46,1,4,4,7,0.49589,0,0,0.0
46,1,4,4,7,0.057534,0,0,0.0
46,1,4,4,7,2.868493,0,0,0.0
46,1,4,4,8,0.832877,0,0,0.0
46,1,4,4,8,0.378082,0,0,0.0
46,1,4,4,8,3.0,0,0,0.0
46,1,4,4,9,1.0,0,0,0.0
46,1,4,4,9,1.50411,0,0,0.0
46,1,4,4,9,2.0,0,0,0.0
46,1,4,4,10,0.756164,0,0,0.0
46,1,4,4,10,0.49589,0,0,0.0
46,1,4,4,10,0.50411,0,0,0.0
46,1,4,4,10,1.0,0,0,0.0
46,1,4,4,10,4.561644,0,0,0.0
46,1,4,4,11,1.50137,0,0,0.0
46,1,4,4,11,2.934247,0,0,0.0
46,1,4,4,12,2.917808,0,0,0.0
46,1,4,4,12,1.936986,0,0,0.0
46,1,4,4,12,0.99726,0,0,0.0
46,1,4,4,12,1.005479,0,0,0.0
46,1,4,4,12,1.947945,0,0,0.0
46,1,4,4,12,1.832877,0,0,0.0
46,1,4,4,13,4.580822,0,0,0.0
46,1,4,4,13,3.813699,0,0,0.0
46,1,4,4,13,1.641096,0,0,0.0
46,1,4,4,13,1.49589,0,0,0.0
46,1,4,4,13,0.50411,0,0,0.0
46,1,4,4,13,4.969863,0,0,0.0
46,1,4,4,14,3.090411,0,0,0.0
46,1,4,4,14,1.493151,0,0,0.0
46,1,4,4,14,1.473973,0,0,0.0
46,1,4,4,14,1.00274,0,0,0.0
46,1,4,4,14,1.0,0,0,0.0
46,1,4,4,14,4.147945,0,0,0.0
46,1,4,4,15,4.824658,0,0,0.0
46,1,4,4,15,2.654795,0,0,0.0
46,1,4,4,15,1.616438,0,0,0.0
46,1,4,4,15,0.884932,0,0,0.0
46,1,4,4,15,1.0,0,0,0.0
46,1,4,4,15,0.876712,0,0,0.0
46,1,4,4,15,4.821918,0,0,0.0
46,1,4,4,16,2.769863,0,0,0.0
46,1,4,4,16,1.99726,0,0,0.0
46,1,4,4,16,1.994521,0,0,0.0
46,1,4,4,16,2.736986,0,0,0.0
46,1,4,4,16,0.832877,0,0,0.0
46,1,4,4,16,1.421918,0,0,0.0
46,1,4,4,16,10.48219,0,0,0.0
46,1,4,4,17,1.0,0,0,0.0
46,1,4,4,17,2.49863,0,0,0.0
46,1,4,4,17,0.945205,0,0,0.0
46,1,4,4,17,1.265753,0,0,0.0
46,1,4,4,17,14.46027,0,0,0.0
46,1,4,4,18,2.367123,0,0,0.0
46,1,4,4,18,1.0,0,0,0.0
46,1,4,4,18,3.49863,0,0,0.0
46,1,4,4,18,0.49589,0,0,0.0
46,1,4,4,18,10.12329,0,0,0.0
46,1,4,4,19,0.775342,0,0,0.0
46,1,4,4,19,0.942466,0,0,0.0
46,1,4,4,19,1.0,0,0,0.0
46,1,4,4,19,0.994521,0,0,0.0
46,1,4,4,19,2.0,0,0,0.0
46,1,4,4,19,2.956164,0,0,0.0
46,1,4,4,20,0.890411,0,0,0.0
46,1,4,4,20,1.917808,0,0,0.0
46,1,4,4,20,0.991781,0,0,0.0
46,1,4,4,21,0.980822,0,0,0.0
46,1,4,4,22,0.994521,0,0,0.0
46,1,4,4,22,1.0,0,0,0.0
46,1,4,4,22,2.545205,0,0,0.0
46,1,4,4,23,0.421918,0,0,0.0
46,1,4,4,23,0.090411,0,0,0.0
46,1,4,4,24,2.0,0,0,0.0
46,1,4,4,25,1.928767,0,0,0.0
46,1,4,4,27,0.926027,0,0,0.0
46,1,4,4,28,1.0,0,0,0.0
46,1,4,4,28,0.249315,0,0,0.0
46,1,4,4,28,0.50411,0,0,0.0
46,1,4,4,30,0.49589,0,0,0.0
46,1,4,4,32,0.49863,0,0,0.0
46,1,4,4,48,1.00274,0,0,0.0
46,1,4,5,0,0.6,0,0,0.0
46,1,4,5,0,0.676712,0,0,0.0
46,1,4,5,1,0.030137,0,0,0.0
46,1,4,5,1,0.50411,0,0,0.0
46,1,4,5,1,0.405479,0,0,0.0
46,1,4,5,1,0.939726,0,0,0.0
46,1,4,5,2,1.339726,0,0,0.0
46,1,4,5,2,0.49589,0,0,0.0
46,1,4,5,2,0.50411,0,0,0.0
46,1,4,5,3,0.49863,0,0,0.0
46,1,4,5,3,0.556164,0,0,0.0
46,1,4,5,3,0.630137,0,0,0.0
46,1,4,5,3,0.50411,0,0,0.0
46,1,4,5,3,0.49589,0,0,0.0
46,1,4,5,4,0.419178,0,0,0.0
46,1,4,5,4,0.49863,0,0,0.0
46,1,4,5,4,0.50137,0,0,0.0
46,1,4,5,4,0.306849,0,0,0.0
46,1,4,5,4,1.89589,0,0,0.0
46,1,4,5,5,1.605479,0,0,0.0
46,1,4,5,5,0.049315,0,0,0.0
46,1,4,5,5,0.082192,0,0,0.0
46,1,4,5,5,1.0,0,0,0.0
46,1,4,5,5,0.046575,0,0,0.0
46,1,4,5,5,4.00274,0,0,0.0
46,1,4,5,6,0.030137,0,0,0.0
46,1,4,5,6,0.528767,0,0,0.0
46,1,4,5,6,1.416438,0,0,0.0
46,1,4,5,6,3.547945,0,0,0.0
46,1,4,5,7,0.736986,0,0,0.0
46,1,4,5,7,1.287671,0,0,0.0
46,1,4,5,7,5.769863,0,0,0.0
46,1,4,5,8,1.290411,0,0,0.0
46,1,4,5,8,0.90411,0,0,0.0
46,1,4,5,8,1.0,0,0,0.0
46,1,4,5,8,0.50137,0,0,0.0
46,1,4,5,8,2.065753,0,0,0.0
46,1,4,5,9,1.112329,0,0,0.0
46,1,4,5,9,0.030137,0,0,0.0
46,1,4,5,9,1.0,0,0,0.0
46,1,4,5,9,0.008219,0,0,0.0
46,1,4,5,9,0.435616,0,0,0.0
46,1,4,5,9,3.457534,0,0,0.0
46,1,4,5,10,0.172603,0,0,0.0
46,1,4,5,10,0.769863,0,0,0.0
46,1,4,5,10,1.00274,0,0,0.0
46,1,4,5,10,2.89589,0,0,0.0
46,1,4,5,11,0.457534,0,0,0.0
46,1,4,5,11,3.087671,0,0,0.0
46,1,4,5,11,0.989041,0,0,0.0
46,1,4,5,11,0.010959,0,0,0.0
46,1,4,5,11,1.424658,0,0,0.0
46,1,4,5,11,0.569863,0,0,0.0
46,1,4,5,11,5.350685,0,0,0.0
46,1,4,5,12,4.030137,0,0,0.0
46,1,4,5,12,2.443836,0,0,0.0
46,1,4,5,12,0.778082,0,0,0.0
46,1,4,5,12,1.572603,0,0,0.0
46,1,4,5,12,2.49589,0,0,0.0
46,1,4,5,12,5.991781,0,0,0.0
46,1,4,5,13,4.358904,0,0,0.0
46,1,4,5,13,2.189041,0,0,0.0
46,1,4,5,13,0.953425,0,0,0.0
46,1,4,5,13,0.490411,0,0,0.0
46,1,4,5,13,0.956164,0,0,0.0
46,1,4,5,13,6.320548,0,0,0.0
46,1,4,5,14,1.282192,0,0,0.0
46,1,4,5,14,4.980822,0,0,0.0
46,1,4,5,14,2.69589,0,0,0.0
46,1,4,5,14,1.720548,0,0,0.0
46,1,4,5,14,0.493151,0,0,0.0
46,1,4,5,14,6.764384,0,0,0.0
46,1,4,5,15,6.912329,0,0,0.0
46,1,4,5,15,1.657534,0,0,0.0
46,1,4,5,15,3.939726,1,4990,0.2538247583715213
46,1,4,5,15,5.386301,0,0,0.0
46,1,4,5,15,1.715068,0,0,0.0
46,1,4,5,15,2.512329,0,0,0.0
46,1,4,5,15,12.88767,0,0,0.0
46,1,4,5,16,2.490411,0,0,0.0
46,1,4,5,16,2.378082,0,0,0.0
46,1,4,5,16,2.00274,0,0,0.0
46,1,4,5,16,3.394521,0,0,0.0
46,1,4,5,16,3.589041,0,0,0.0
46,1,4,5,16,3.391781,0,0,0.0
46,1,4,5,17,0.50411,0,0,0.0
46,1,4,5,17,1.49589,0,0,0.0
46,1,4,5,17,1.323288,0,0,0.0
46,1,4,5,17,2.0,0,0,0.0
46,1,4,5,17,2.457534,0,0,0.0
46,1,4,5,17,1.99726,0,0,0.0
46,1,4,5,18,2.8,0,0,0.0
46,1,4,5,18,4.139726,0,0,0.0
46,1,4,5,18,5.027397,0,0,0.0
46,1,4,5,18,0.536986,0,0,0.0
46,1,4,5,18,13.83288,0,0,0.0
46,1,4,5,19,1.0,0,0,0.0
46,1,4,5,19,2.0,0,0,0.0
46,1,4,5,19,1.808219,0,0,0.0
46,1,4,5,19,5.290411,0,0,0.0
46,1,4,5,20,0.49863,0,0,0.0
46,1,4,5,20,1.50137,0,0,0.0
46,1,4,5,20,1.0,0,0,0.0
46,1,4,5,20,3.791781,0,0,0.0
46,1,4,5,21,3.50137,0,0,0.0
46,1,4,5,22,1.0,0,0,0.0
46,1,4,5,23,1.0,0,0,0.0
46,1,4,5,26,0.416438,0,0,0.0
46,1,4,5,27,0.252055,0,0,0.0
46,1,4,5,27,0.49589,0,0,0.0
46,1,4,5,28,0.441096,0,0,0.0
46,1,4,6,0,0.339726,0,0,0.0
46,1,4,6,0,0.391781,0,0,0.0
46,1,4,6,1,0.284932,0,0,0.0
46,1,4,6,1,0.794521,0,0,0.0
46,1,4,6,2,0.136986,0,0,0.0
46,1,4,6,2,0.523288,0,0,0.0
46,1,4,6,2,0.49589,0,0,0.0
46,1,4,6,2,0.50411,0,0,0.0
46,1,4,6,3,0.838356,0,0,0.0
46,1,4,6,3,0.69589,0,0,0.0
46,1,4,6,4,4.046575,0,0,0.0
46,1,4,6,5,0.50137,0,0,0.0
46,1,4,6,5,0.194521,0,0,0.0
46,1,4,6,5,0.473973,0,0,0.0
46,1,4,6,5,2.391781,0,0,0.0
46,1,4,6,6,0.586301,0,0,0.0
46,1,4,6,6,1.331507,0,0,0.0
46,1,4,6,7,0.334247,0,0,0.0
46,1,4,6,7,0.145205,0,0,0.0
46,1,4,6,7,1.405479,0,0,0.0
46,1,4,6,7,0.463014,0,0,0.0
46,1,4,6,8,0.043836,0,0,0.0
46,1,4,6,8,0.693151,0,0,0.0
46,1,4,6,8,1.841096,0,0,0.0
46,1,4,6,8,0.446575,0,0,0.0
46,1,4,6,8,2.991781,0,0,0.0
46,1,4,6,9,0.487671,0,0,0.0
46,1,4,6,9,0.424658,0,0,0.0
46,1,4,6,9,6.421918,0,0,0.0
46,1,4,6,10,0.635616,0,0,0.0
46,1,4,6,10,0.671233,0,0,0.0
46,1,4,6,10,0.49589,0,0,0.0
46,1,4,6,10,1.0,0,0,0.0
46,1,4,6,10,7.778082,0,0,0.0
46,1,4,6,11,1.564384,0,0,0.0
46,1,4,6,11,0.715068,0,0,0.0
46,1,4,6,11,1.432877,0,0,0.0
46,1,4,6,11,0.465753,0,0,0.0
46,1,4,6,11,0.427397,0,0,0.0
46,1,4,6,11,11.27397,0,0,0.0
46,1,4,6,12,1.191781,0,0,0.0
46,1,4,6,12,1.50411,0,0,0.0
46,1,4,6,12,1.60274,0,0,0.0
46,1,4,6,12,1.079452,0,0,0.0
46,1,4,6,12,0.893151,0,0,0.0
46,1,4,6,12,5.871233,0,0,0.0
46,1,4,6,13,1.021918,0,0,0.0
46,1,4,6,13,0.145205,0,0,0.0
46,1,4,6,13,0.49863,0,0,0.0
46,1,4,6,13,0.542466,0,0,0.0
46,1,4,6,13,1.0,0,0,0.0
46,1,4,6,13,11.74795,0,0,0.0
46,1,4,6,14,2.545205,0,0,0.0
46,1,4,6,14,2.8,0,0,0.0
46,1,4,6,14,0.734247,0,0,0.0
46,1,4,6,14,1.0,0,0,0.0
46,1,4,6,14,0.99726,0,0,0.0
46,1,4,6,14,1.254795,0,0,0.0
46,1,4,6,15,0.728767,0,0,0.0
46,1,4,6,15,0.991781,0,0,0.0
46,1,4,6,15,1.0,0,0,0.0
46,1,4,6,15,7.276712,0,0,0.0
46,1,4,6,16,0.460274,0,0,0.0
46,1,4,6,16,0.50137,0,0,0.0
46,1,4,6,16,1.0,0,0,0.0
46,1,4,6,16,0.49589,0,0,0.0
46,1,4,6,16,1.19726,0,0,0.0
46,1,4,6,16,7.443836,0,0,0.0
46,1,4,6,17,2.073973,0,0,0.0
46,1,4,6,17,6.528767,0,0,0.0
46,1,4,6,18,0.369863,0,0,0.0
46,1,4,6,18,0.753425,0,0,0.0
46,1,4,6,18,3.805479,0,0,0.0
46,1,4,6,19,1.958904,0,0,0.0
46,1,4,6,20,0.405479,0,0,0.0
46,1,4,7,1,0.39726,0,0,0.0
46,1,4,7,3,0.972603,0,0,0.0
46,1,4,7,8,0.917808,0,0,0.0
46,1,4,7,10,0.868493,0,0,0.0
46,1,4,7,11,1.180822,0,0,0.0
46,1,4,7,12,0.432877,0,0,0.0
46,1,5,1,12,0.2,0,0,0.0
46,1,5,1,12,1.0,0,0,0.0
46,1,5,1,24,1.0,0,0,0.0
46,1,5,1,33,0.956164,0,0,0.0
46,1,5,1,38,0.947945,0,0,0.0
46,1,5,1,44,1.0,0,0,0.0
46,1,5,2,2,1.0,0,0,0.0
46,1,5,2,16,0.49589,0,0,0.0
46,1,5,2,18,0.950685,0,0,0.0
46,1,5,2,20,1.0,0,0,0.0
46,1,5,3,0,0.380822,0,0,0.0
46,1,5,3,1,0.978082,0,0,0.0
46,1,5,3,1,1.882192,0,0,0.0
46,1,5,3,2,1.169863,0,0,0.0
46,1,5,3,3,0.99726,0,0,0.0
46,1,5,3,3,0.49863,0,0,0.0
46,1,5,3,3,0.50137,0,0,0.0
46,1,5,3,4,0.468493,0,0,0.0
46,1,5,3,4,0.991781,0,0,0.0
46,1,5,3,4,0.50411,0,0,0.0
46,1,5,3,4,0.909589,0,0,0.0
46,1,5,3,5,0.09863,0,0,0.0
46,1,5,3,5,1.0,0,0,0.0
46,1,5,3,6,0.717808,0,0,0.0
46,1,5,3,7,0.49589,0,0,0.0
46,1,5,3,7,0.50411,0,0,0.0
46,1,5,3,7,1.638356,0,0,0.0
46,1,5,3,8,0.194521,0,0,0.0
46,1,5,3,8,0.060274,0,0,0.0
46,1,5,3,8,0.50411,0,0,0.0
46,1,5,3,8,0.969863,0,0,0.0
46,1,5,3,10,1.0,0,0,0.0
46,1,5,3,12,0.50137,0,0,0.0
46,1,5,3,12,0.49589,0,0,0.0
46,1,5,3,12,0.50411,0,0,0.0
46,1,5,3,13,1.0,0,0,0.0
46,1,5,3,13,0.394521,0,0,0.0
46,1,5,3,14,1.0,0,0,0.0
46,1,5,3,15,1.0,0,0,0.0
46,1,5,3,15,0.112329,0,0,0.0
46,1,5,3,16,0.509589,0,0,0.0
46,1,5,3,16,0.490411,0,0,0.0
46,1,5,3,16,1.49589,0,0,0.0
46,1,5,3,17,2.0,0,0,0.0
46,1,5,3,17,0.49863,0,0,0.0
46,1,5,3,17,0.50137,0,0,0.0
46,1,5,3,19,1.0,0,0,0.0
46,1,5,3,19,0.49589,0,0,0.0
46,1,5,3,19,0.939726,0,0,0.0
46,1,5,3,20,0.391781,0,0,0.0
46,1,5,3,20,0.443836,0,0,0.0
46,1,5,3,23,0.463014,0,0,0.0
46,1,5,4,1,0.260274,0,0,0.0
46,1,5,4,1,0.649315,0,0,0.0
46,1,5,4,4,0.728767,0,0,0.0
46,1,5,4,4,0.367123,0,0,0.0
46,1,5,4,5,1.0,0,0,0.0
46,1,5,4,6,0.961644,0,0,0.0
46,1,5,4,6,1.0,0,0,0.0
46,1,5,4,6,0.49863,0,0,0.0
46,1,5,4,9,0.19726,0,0,0.0
46,1,5,4,13,0.49863,0,0,0.0
46,1,5,4,13,0.50411,0,0,0.0
46,1,5,4,15,0.391781,0,0,0.0
46,1,5,4,18,0.928767,0,0,0.0
46,1,5,4,18,0.063014,0,0,0.0
46,1,5,4,19,1.627397,0,0,0.0
46,1,5,4,22,0.380822,0,0,0.0
46,1,5,4,23,1.0,0,0,0.0
46,1,5,5,6,1.00274,0,0,0.0
46,1,5,5,8,1.0,0,0,0.0
46,1,5,5,10,0.50411,0,0,0.0
46,1,5,5,10,0.49589,0,0,0.0
46,1,5,5,13,0.471233,0,0,0.0
46,1,5,5,14,0.484932,0,0,0.0
46,1,5,5,15,0.736986,0,0,0.0
46,1,5,5,16,0.49863,0,0,0.0
46,1,5,5,16,1.473973,0,0,0.0
46,1,5,5,17,0.49589,0,0,0.0
46,1,5,5,17,2.50411,0,0,0.0
46,1,5,5,19,1.0,0,0,0.0
46,1,5,6,1,1.208219,0,0,0.0
46,1,5,6,4,0.641096,0,0,0.0
46,1,5,6,7,0.435616,0,0,0.0
46,1,5,6,11,0.569863,0,0,0.0
46,1,5,6,11,0.40274,0,0,0.0
46,1,5,6,15,0.931507,0,0,0.0
46,1,5,6,16,0.983562,0,0,0.0
46,1,5,6,19,0.975342,0,0,0.0
46,1,5,6,20,1.0,0,0,0.0
46,1,6,1,2,0.843836,0,0,0.0
46,1,6,1,3,1.0,0,0,0.0
46,1,6,1,4,0.49589,0,0,0.0
46,1,6,1,10,0.243836,0,0,0.0
46,1,6,1,12,0.052055,0,0,0.0
46,1,6,1,15,0.986301,0,0,0.0
46,1,6,1,15,0.232877,0,0,0.0
46,1,6,1,16,0.032877,0,0,0.0
46,1,6,1,17,0.967123,0,0,0.0
46,1,6,1,22,1.0,0,0,0.0
46,1,6,1,33,1.0,0,0,0.0
46,1,6,1,43,1.0,0,0,0.0
46,1,6,1,48,1.0,0,0,0.0
46,1,6,1,48,0.989041,0,0,0.0
46,1,6,2,6,1.0,0,0,0.0
46,1,6,2,14,0.668493,0,0,0.0
46,1,6,2,15,0.394521,0,0,0.0
46,1,6,2,16,0.49589,0,0,0.0
46,1,6,2,16,0.50137,0,0,0.0
46,1,6,2,17,1.0,0,0,0.0
46,1,6,2,47,1.0,0,0,0.0
46,1,6,3,0,0.446575,0,0,0.0
46,1,6,3,1,1.490411,0,0,0.0
46,1,6,3,1,0.50137,0,0,0.0
46,1,6,3,1,0.934247,0,0,0.0
46,1,6,3,1,0.49863,0,0,0.0
46,1,6,3,2,1.931507,0,0,0.0
46,1,6,3,2,0.041096,0,0,0.0
46,1,6,3,2,1.0,0,0,0.0
46,1,6,3,2,0.087671,0,0,0.0
46,1,6,3,3,0.975342,0,0,0.0
46,1,6,3,4,0.424658,0,0,0.0
46,1,6,3,4,1.0,0,0,0.0
46,1,6,3,4,0.89863,0,0,0.0
46,1,6,3,4,0.956164,0,0,0.0
46,1,6,3,5,0.424658,0,0,0.0
46,1,6,3,6,1.0,0,0,0.0
46,1,6,3,8,0.991781,0,0,0.0
46,1,6,3,9,1.0,0,0,0.0
46,1,6,3,9,0.641096,0,0,0.0
46,1,6,3,11,0.463014,0,0,0.0
46,1,6,3,12,1.0,0,0,0.0
46,1,6,3,13,0.389041,0,0,0.0
46,1,6,3,13,0.254795,0,0,0.0
46,1,6,3,14,0.49589,0,0,0.0
46,1,6,3,14,0.156164,0,0,0.0
46,1,6,3,14,0.536986,0,0,0.0
46,1,6,3,15,1.0,0,0,0.0
46,1,6,3,16,1.178082,0,0,0.0
46,1,6,3,16,0.246575,0,0,0.0
46,1,6,3,16,0.410959,0,0,0.0
46,1,6,3,16,2.528767,0,0,0.0
46,1,6,3,17,1.868493,0,0,0.0
46,1,6,3,17,0.169863,0,0,0.0
46,1,6,3,17,0.482192,0,0,0.0
46,1,6,3,18,0.375342,0,0,0.0
46,1,6,3,21,0.49863,0,0,0.0
46,1,6,3,26,1.0,0,0,0.0
46,1,6,4,0,0.063014,0,0,0.0
46,1,6,4,2,0.369863,0,0,0.0
46,1,6,4,2,1.0,0,0,0.0
46,1,6,4,2,0.964384,0,0,0.0
46,1,6,4,3,0.027397,0,0,0.0
46,1,6,4,3,1.0,0,0,0.0
46,1,6,4,4,2.071233,0,0,0.0
46,1,6,4,6,0.49589,0,0,0.0
46,1,6,4,6,1.0,0,0,0.0
46,1,6,4,7,0.945205,0,0,0.0
46,1,6,4,7,0.021918,0,0,0.0
46,1,6,4,8,1.49863,0,0,0.0
46,1,6,4,8,1.50137,0,0,0.0
46,1,6,4,8,1.0,0,0,0.0
46,1,6,4,9,0.443836,0,0,0.0
46,1,6,4,10,0.975342,0,0,0.0
46,1,6,4,11,0.967123,0,0,0.0
46,1,6,4,11,1.0,0,0,0.0
46,1,6,4,12,1.0,0,0,0.0
46,1,6,4,13,1.0,0,0,0.0
46,1,6,4,13,0.216438,0,0,0.0
46,1,6,4,14,0.526027,0,0,0.0
46,1,6,4,15,1.0,0,0,0.0
46,1,6,4,15,0.978082,0,0,0.0
46,1,6,4,16,4.0,0,0,0.0
46,1,6,4,18,0.49863,0,0,0.0
46,1,6,4,19,0.50137,0,0,0.0
46,1,6,4,19,1.0,0,0,0.0
46,1,6,4,19,0.731507,0,0,0.0
46,1,6,4,20,0.509589,0,0,0.0
46,1,6,4,24,0.49863,0,0,0.0
46,1,6,4,24,0.50137,0,0,0.0
46,1,6,4,25,1.0,0,0,0.0
46,1,6,4,26,1.0,0,0,0.0
46,1,6,5,0,0.40274,0,0,0.0
46,1,6,5,1,0.487671,0,0,0.0
46,1,6,5,2,0.49863,0,0,0.0
46,1,6,5,2,0.50137,0,0,0.0
46,1,6,5,2,1.0,0,0,0.0
46,1,6,5,3,0.10137,0,0,0.0
46,1,6,5,7,1.934247,0,0,0.0
46,1,6,5,11,0.109589,0,0,0.0
46,1,6,5,12,0.465753,0,0,0.0
46,1,6,5,13,0.416438,0,0,0.0
46,1,6,5,14,0.487671,0,0,0.0
46,1,6,5,15,0.572603,0,0,0.0
46,1,6,5,15,1.443836,0,0,0.0
46,1,6,5,15,1.99726,0,0,0.0
46,1,6,5,15,1.0,0,0,0.0
46,1,6,5,16,1.0,0,0,0.0
46,1,6,5,16,3.493151,0,0,0.0
46,1,6,5,17,1.046575,0,0,0.0
46,1,6,5,17,0.50411,0,0,0.0
46,1,6,5,17,0.49863,0,0,0.0
46,1,6,5,17,0.50137,0,0,0.0
46,1,6,5,17,2.983562,0,0,0.0
46,1,6,5,18,0.994521,0,0,0.0
46,1,6,5,18,0.589041,0,0,0.0
46,1,6,5,18,0.49589,0,0,0.0
46,1,6,5,18,1.0,0,0,0.0
46,1,6,5,19,1.980822,0,0,0.0
46,1,6,5,20,0.49863,0,0,0.0
46,1,6,5,27,0.950685,0,0,0.0
46,1,6,6,3,0.50137,0,0,0.0
46,1,6,6,4,0.476712,0,0,0.0
46,1,6,6,4,0.208219,0,0,0.0
46,1,6,6,4,1.539726,0,0,0.0
46,1,6,6,7,0.950685,0,0,0.0
46,1,6,6,9,0.926027,0,0,0.0
46,1,6,6,9,0.284932,0,0,0.0
46,1,6,6,9,1.657534,0,0,0.0
46,1,6,6,10,0.868493,0,0,0.0
46,1,6,6,11,1.0,0,0,0.0
