,owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,duration,n_claims,claim_cost,claim_frequency
29731,43,0,3,3,16,0.50137,0,0,0.0
29732,43,0,3,3,16,2.0,0,0,0.0
29733,43,0,3,3,17,1.457534,0,0,0.0
29734,43,0,3,4,1,0.49863,0,0,0.0
29735,43,0,3,4,1,0.50137,0,0,0.0
29736,43,0,3,4,1,0.29863,0,0,0.0
29737,43,0,3,4,2,1.0,0,0,0.0
29738,43,0,3,4,3,0.391781,0,0,0.0
29739,43,0,3,4,4,0.821918,0,0,0.0
29740,43,0,3,4,6,0.70411,0,0,0.0
29741,43,0,3,4,7,1.0,0,0,0.0
29742,43,0,3,4,9,0.038356,0,0,0.0
29743,43,0,3,4,9,0.50137,0,0,0.0
29744,43,0,3,4,11,0.745205,0,0,0.0
29745,43,0,3,4,12,0.309589,0,0,0.0
29746,43,0,3,4,12,0.0,0,0,0.0
29747,43,0,3,4,13,1.0,0,0,0.0
29748,43,0,3,4,14,0.0,0,0,0.0
29749,43,0,3,4,14,0.542466,0,0,0.0
29750,43,0,3,4,15,0.786301,0,0,0.0
29751,43,0,3,4,16,1.479452,0,0,0.0
29752,43,0,3,4,17,0.969863,0,0,0.0
29753,43,0,3,4,18,1.0,0,0,0.0
29754,43,0,3,4,18,1.830137,0,0,0.0
29755,43,0,3,4,22,0.227397,0,0,0.0
29756,43,0,3,5,1,0.928767,0,0,0.0
29757,43,0,3,5,7,0.980822,0,0,0.0
29758,43,0,3,5,12,0.254795,0,0,0.0
29759,43,0,3,5,14,0.482192,0,0,0.0
29760,43,0,3,5,15,0.917808,0,0,0.0
29761,43,0,3,5,16,0.947945,0,0,0.0
29762,43,0,3,5,18,0.476712,0,0,0.0
29763,43,0,3,5,18,1.950685,0,0,0.0
29764,43,0,3,5,19,0.969863,0,0,0.0
29765,43,0,3,6,11,0.49589,0,0,0.0
29766,43,0,3,6,11,0.50411,0,0,0.0
29767,43,0,3,6,12,0.50411,0,0,0.0
29768,43,0,3,6,14,2.241096,0,0,0.0
29769,43,0,3,6,16,1.923288,0,0,0.0
29770,43,0,3,6,18,1.0,0,0,0.0
29771,43,0,3,6,19,0.50411,0,0,0.0
29772,43,0,4,1,1,0.786301,0,0,0.0
29773,43,0,4,1,4,0.427397,0,0,0.0
29774,43,0,4,1,5,0.0,0,0,0.0
29775,43,0,4,1,7,0.252055,0,0,0.0
29776,43,0,4,1,7,1.0,0,0,0.0
29777,43,0,4,1,14,0.0,0,0,0.0
29778,43,0,4,1,15,0.068493,0,0,0.0
29779,43,0,4,1,15,0.367123,0,0,0.0
29780,43,0,4,1,16,0.958904,0,0,0.0
29781,43,0,4,1,20,0.172603,0,0,0.0
29782,43,0,4,1,42,0.953425,0,0,0.0
29783,43,0,4,1,47,1.0,0,0,0.0
29784,43,0,4,1,48,0.989041,0,0,0.0
29786,43,0,4,2,2,0.991781,0,0,0.0
29787,43,0,4,2,4,1.0,0,0,0.0
29788,43,0,4,2,5,0.164384,0,0,0.0
29789,43,0,4,2,6,0.99726,0,0,0.0
29790,43,0,4,2,6,0.378082,0,0,0.0
29791,43,0,4,2,11,0.923288,0,0,0.0
29792,43,0,4,2,13,0.331507,0,0,0.0
29793,43,0,4,2,13,0.29863,0,0,0.0
29794,43,0,4,2,14,2.10411,0,0,0.0
29795,43,0,4,2,14,0.484932,0,0,0.0
29796,43,0,4,2,16,0.912329,0,0,0.0
29797,43,0,4,2,17,1.0,0,0,0.0
29798,43,0,4,2,18,1.0,0,0,0.0
29799,43,0,4,2,19,1.0,0,0,0.0
29800,43,0,4,2,19,0.994521,0,0,0.0
29801,43,0,4,2,23,1.00274,0,0,0.0
29803,43,0,4,3,1,0.224658,0,0,0.0
29804,43,0,4,3,1,0.257534,0,0,0.0
29805,43,0,4,3,1,0.50411,0,0,0.0
29806,43,0,4,3,1,0.972603,0,0,0.0
29807,43,0,4,3,1,0.49589,0,0,0.0
29810,43,0,4,3,2,0.50137,0,0,0.0
29811,43,0,4,3,2,1.0,0,0,0.0
29813,43,0,4,3,3,0.682192,0,0,0.0
29814,43,0,4,3,3,0.167123,0,0,0.0
29815,43,0,4,3,3,1.460274,0,0,0.0
29816,43,0,4,3,4,0.50137,0,0,0.0
29817,43,0,4,3,4,1.128767,0,0,0.0
29818,43,0,4,3,5,0.432877,0,0,0.0
29819,43,0,4,3,5,3.367123,0,0,0.0
29820,43,0,4,3,6,0.50411,0,0,0.0
29821,43,0,4,3,6,0.958904,0,0,0.0
29822,43,0,4,3,7,3.065753,0,0,0.0
29823,43,0,4,3,8,0.178082,0,0,0.0
29824,43,0,4,3,8,0.961644,0,0,0.0
29825,43,0,4,3,8,0.0,0,0,0.0
29826,43,0,4,3,8,1.0,0,0,0.0
29827,43,0,4,3,11,1.846575,0,0,0.0
29828,43,0,4,3,12,0.054795,0,0,0.0
29829,43,0,4,3,12,0.356164,0,0,0.0
29830,43,0,4,3,13,2.169863,0,0,0.0
29831,43,0,4,3,13,0.50137,0,0,0.0
29832,43,0,4,3,13,1.958904,0,0,0.0
29833,43,0,4,3,13,0.438356,0,0,0.0
29834,43,0,4,3,14,2.8,0,0,0.0
29835,43,0,4,3,14,0.50411,0,0,0.0
29836,43,0,4,3,14,1.0,0,0,0.0
29837,43,0,4,3,14,0.956164,0,0,0.0
29838,43,0,4,3,14,1.00274,0,0,0.0
29839,43,0,4,3,15,1.964384,0,0,0.0
29840,43,0,4,3,15,2.419178,0,0,0.0
29841,43,0,4,3,15,1.30137,0,0,0.0
29842,43,0,4,3,15,1.0,0,0,0.0
29843,43,0,4,3,15,1.347945,0,0,0.0
29844,43,0,4,3,16,1.865753,0,0,0.0
29845,43,0,4,3,16,2.8,0,0,0.0
29846,43,0,4,3,16,1.572603,0,0,0.0
29847,43,0,4,3,16,0.49589,0,0,0.0
29848,43,0,4,3,16,3.287671,0,0,0.0
29849,43,0,4,3,17,0.769863,0,0,0.0
29850,43,0,4,3,17,1.0,0,0,0.0
29851,43,0,4,3,17,2.487671,0,0,0.0
29852,43,0,4,3,18,0.50137,0,0,0.0
29853,43,0,4,3,18,0.99726,0,0,0.0
29854,43,0,4,3,18,0.873973,0,0,0.0
29855,43,0,4,3,19,0.49589,0,0,0.0
29856,43,0,4,3,19,0.920548,0,0,0.0
29857,43,0,4,3,19,0.958904,0,0,0.0
29858,43,0,4,3,20,1.0,0,0,0.0
29859,43,0,4,3,23,0.435616,0,0,0.0
29860,43,0,4,3,24,0.49589,0,0,0.0
29861,43,0,4,4,1,0.356164,0,0,0.0
29863,43,0,4,4,2,0.49863,0,0,0.0
29864,43,0,4,4,4,0.490411,0,0,0.0
29865,43,0,4,4,5,1.0,0,0,0.0
29866,43,0,4,4,7,0.915068,0,0,0.0
29867,43,0,4,4,8,0.956164,0,0,0.0
29868,43,0,4,4,9,0.936986,0,0,0.0
29869,43,0,4,4,9,0.49863,0,0,0.0
29870,43,0,4,4,10,0.950685,0,0,0.0
29871,43,0,4,4,10,0.969863,0,0,0.0
29872,43,0,4,4,11,0.934247,0,0,0.0
29873,43,0,4,4,12,0.556164,0,0,0.0
29874,43,0,4,4,13,1.0,0,0,0.0
29875,43,0,4,4,14,1.0,0,0,0.0
29876,43,0,4,4,14,0.558904,0,0,0.0
29877,43,0,4,4,15,0.641096,0,0,0.0
29878,43,0,4,4,15,0.909589,0,0,0.0
29879,43,0,4,4,16,0.49863,0,0,0.0
29880,43,0,4,4,16,0.50137,0,0,0.0
29881,43,0,4,4,16,2.0,0,0,0.0
29882,43,0,4,4,17,2.0,0,0,0.0
29883,43,0,4,4,18,0.69589,0,0,0.0
29884,43,0,4,4,18,1.490411,0,0,0.0
29885,43,0,4,4,20,0.950685,0,0,0.0
29886,43,0,4,4,20,0.334247,0,0,0.0
29887,43,0,4,4,21,0.361644,0,0,0.0
29888,43,0,4,4,25,1.0,0,0,0.0
29889,43,0,4,4,49,1.0,0,0,0.0
29890,43,0,4,5,2,0.961644,0,0,0.0
29891,43,0,4,5,3,1.0,0,0,0.0
29892,43,0,4,5,6,0.506849,0,0,0.0
29893,43,0,4,5,8,1.0,0,0,0.0
29894,43,0,4,5,10,1.0,0,0,0.0
29895,43,0,4,5,11,0.912329,0,0,0.0
29896,43,0,4,5,12,0.0,0,0,0.0
29897,43,0,4,5,13,0.427397,0,0,0.0
29898,43,0,4,5,13,0.339726,0,0,0.0
29899,43,0,4,5,14,1.183562,0,0,0.0
29900,43,0,4,5,15,0.936986,0,0,0.0
29901,43,0,4,5,15,1.0,0,0,0.0
29902,43,0,4,5,15,0.435616,0,0,0.0
29903,43,0,4,5,16,0.827397,0,0,0.0
29904,43,0,4,5,16,8.375342,0,0,0.0
29905,43,0,4,5,17,3.926027,0,0,0.0
29906,43,0,4,5,18,1.435616,0,0,0.0
29907,43,0,4,5,18,3.0,0,0,0.0
29908,43,0,4,5,19,0.49863,0,0,0.0
29909,43,0,4,5,22,1.243836,0,0,0.0
29910,43,0,4,5,24,1.0,0,0,0.0
29913,43,0,4,6,2,0.49589,0,0,0.0
29914,43,0,4,6,2,0.915068,0,0,0.0
29915,43,0,4,6,2,1.438356,0,0,0.0
29916,43,0,4,6,3,0.230137,0,0,0.0
29917,43,0,4,6,4,0.049315,0,0,0.0
29918,43,0,4,6,4,0.967123,0,0,0.0
29919,43,0,4,6,5,0.619178,0,0,0.0
29920,43,0,4,6,6,0.991781,0,0,0.0
29921,43,0,4,6,7,0.364384,0,0,0.0
29922,43,0,4,6,7,1.920548,0,0,0.0
29923,43,0,4,6,8,0.115068,0,0,0.0
29924,43,0,4,6,8,0.438356,0,0,0.0
29925,43,0,4,6,9,0.013699,0,0,0.0
29926,43,0,4,6,9,0.465753,0,0,0.0
29927,43,0,4,6,10,0.424658,0,0,0.0
29928,43,0,4,6,10,0.821918,0,0,0.0
29929,43,0,4,6,11,1.583562,0,0,0.0
29930,43,0,4,6,11,0.980822,0,0,0.0
29931,43,0,4,6,12,1.750685,0,0,0.0
29932,43,0,4,6,13,0.216438,0,0,0.0
29933,43,0,4,6,14,1.0,0,0,0.0
29934,43,0,4,6,17,1.0,0,0,0.0
29935,43,0,4,6,18,1.0,0,0,0.0
29936,43,0,5,1,42,0.243836,0,0,0.0
29937,43,0,5,2,1,0.49863,0,0,0.0
29938,43,0,5,2,1,0.50137,0,0,0.0
29939,43,0,5,2,2,1.0,0,0,0.0
29940,43,0,5,3,1,0.967123,0,0,0.0
29941,43,0,5,3,2,0.424658,0,0,0.0
29942,43,0,5,3,4,0.057534,0,0,0.0
29943,43,0,5,3,42,0.50411,0,0,0.0
29944,43,0,5,4,2,0.476712,0,0,0.0
29945,43,0,5,4,13,0.194521,0,0,0.0
29946,43,0,5,4,16,0.753425,0,0,0.0
29947,43,0,5,4,28,0.868493,0,0,0.0
29948,43,0,5,5,16,0.0,0,0,0.0
29949,43,0,5,6,9,0.386301,0,0,0.0
29950,43,0,5,6,9,0.032877,0,0,0.0
29951,43,0,5,6,15,0.972603,0,0,0.0
29952,43,0,6,1,17,1.0,0,0,0.0
29953,43,0,6,2,3,0.991781,0,0,0.0
29954,43,0,6,3,3,1.0,0,0,0.0
29955,43,0,6,3,13,0.419178,0,0,0.0
29956,43,0,6,3,15,0.956164,0,0,0.0
29957,43,0,6,3,15,0.109589,0,0,0.0
29958,43,0,6,3,16,1.446575,0,0,0.0
29959,43,0,6,3,16,1.391781,0,0,0.0
29960,43,0,6,3,22,0.471233,0,0,0.0
29961,43,0,6,4,10,0.871233,0,0,0.0
29962,43,0,6,4,10,0.0,0,0,0.0
29963,43,0,6,4,18,1.0,0,0,0.0
29964,43,0,6,5,12,0.027397,0,0,0.0
29965,43,0,6,5,12,0.70411,0,0,0.0
29966,43,0,6,5,16,1.0,0,0,0.0
29967,43,0,6,5,17,1.0,0,0,0.0
29968,43,0,6,6,7,0.29863,0,0,0.0
29969,43,0,7,3,3,0.430137,0,0,0.0
29970,43,0,7,3,13,0.50137,0,0,0.0
29971,43,0,7,6,13,0.50411,0,0,0.0
29973,43,1,1,1,0,0.0,0,0,0.0
29975,43,1,1,1,4,1.430137,0,0,0.0
29976,43,1,1,1,4,0.638356,0,0,0.0
29977,43,1,1,1,5,1.090411,0,0,0.0
29978,43,1,1,1,6,0.920548,0,0,0.0
29979,43,1,1,1,6,0.928767,0,0,0.0
29980,43,1,1,1,7,0.742466,0,0,0.0
29981,43,1,1,1,8,1.0,0,0,0.0
29982,43,1,1,1,12,0.350685,0,0,0.0
29983,43,1,1,1,12,1.065753,0,0,0.0
29984,43,1,1,1,13,0.361644,0,0,0.0
29985,43,1,1,1,15,1.0,0,0,0.0
29987,43,1,1,1,27,0.463014,0,0,0.0
29988,43,1,1,1,30,0.449315,0,0,0.0
29989,43,1,1,1,31,0.920548,0,0,0.0
29990,43,1,1,1,31,0.978082,0,0,0.0
29991,43,1,1,1,33,0.49589,0,0,0.0
29992,43,1,1,1,34,0.958904,0,0,0.0
29993,43,1,1,1,34,0.153425,0,0,0.0
29994,43,1,1,1,35,0.945205,0,0,0.0
29995,43,1,1,1,37,1.0,0,0,0.0
29996,43,1,1,1,39,0.972603,0,0,0.0
29997,43,1,1,1,39,0.49589,0,0,0.0
29998,43,1,1,1,39,0.252055,0,0,0.0
29999,43,1,1,1,42,1.0,0,0,0.0
30000,43,1,1,1,43,0.49863,0,0,0.0
30001,43,1,1,1,43,0.50137,0,0,0.0
30002,43,1,1,1,48,1.0,0,0,0.0
30004,43,1,1,2,1,0.49863,0,0,0.0
30005,43,1,1,2,3,1.00274,0,0,0.0
30006,43,1,1,2,5,0.0,0,0,0.0
30007,43,1,1,2,5,1.339726,0,0,0.0
30008,43,1,1,2,8,0.49589,0,0,0.0
30009,43,1,1,2,8,0.934247,0,0,0.0
30010,43,1,1,2,8,0.917808,0,0,0.0
30011,43,1,1,2,12,0.534247,0,0,0.0
30012,43,1,1,2,12,0.978082,0,0,0.0
30013,43,1,1,2,12,0.6,0,0,0.0
30014,43,1,1,2,16,0.59726,0,0,0.0
30015,43,1,1,2,16,0.227397,0,0,0.0
30016,43,1,1,2,17,0.463014,0,0,0.0
30017,43,1,1,2,18,0.115068,0,0,0.0
30018,43,1,1,2,18,1.0,0,0,0.0
30019,43,1,1,2,18,0.621918,0,0,0.0
30020,43,1,1,2,33,0.50411,0,0,0.0
30025,43,1,1,3,1,0.50137,0,0,0.0
30027,43,1,1,3,1,0.931507,0,0,0.0
30030,43,1,1,3,2,1.484932,0,0,0.0
30031,43,1,1,3,2,1.430137,0,0,0.0
30032,43,1,1,3,2,1.0,0,0,0.0
30033,43,1,1,3,2,0.849315,0,0,0.0
30035,43,1,1,3,3,1.375342,0,0,0.0
30036,43,1,1,3,3,1.493151,0,0,0.0
30037,43,1,1,3,3,0.49863,0,0,0.0
30038,43,1,1,3,3,1.0,0,0,0.0
30040,43,1,1,3,4,1.482192,0,0,0.0
30041,43,1,1,3,4,0.424658,0,0,0.0
30042,43,1,1,3,4,0.252055,0,0,0.0
30043,43,1,1,3,4,0.463014,0,0,0.0
30044,43,1,1,3,4,3.29589,0,0,0.0
30045,43,1,1,3,5,1.008219,0,0,0.0
30046,43,1,1,3,5,1.0,0,0,0.0
30048,43,1,1,3,5,2.49589,0,0,0.0
30049,43,1,1,3,6,0.909589,0,0,0.0
30050,43,1,1,3,6,0.49863,0,0,0.0
30051,43,1,1,3,6,0.50137,0,0,0.0
30052,43,1,1,3,6,1.115068,0,0,0.0
30053,43,1,1,3,7,0.482192,0,0,0.0
30054,43,1,1,3,7,1.032877,0,0,0.0
30055,43,1,1,3,8,0.487671,0,0,0.0
30056,43,1,1,3,8,1.50411,0,0,0.0
30057,43,1,1,3,9,1.0,0,0,0.0
30058,43,1,1,3,9,1.942466,0,0,0.0
30059,43,1,1,3,10,0.246575,0,0,0.0
30060,43,1,1,3,10,1.942466,0,0,0.0
30061,43,1,1,3,11,0.394521,0,0,0.0
30062,43,1,1,3,12,0.441096,0,0,0.0
30063,43,1,1,3,12,1.989041,0,0,0.0
30064,43,1,1,3,12,1.0,0,0,0.0
30065,43,1,1,3,12,1.156164,0,0,0.0
30066,43,1,1,3,13,1.89863,0,0,0.0
30067,43,1,1,3,13,1.328767,0,0,0.0
30068,43,1,1,3,13,1.0,0,0,0.0
30069,43,1,1,3,13,0.915068,0,0,0.0
30070,43,1,1,3,13,0.290411,0,0,0.0
30071,43,1,1,3,14,0.994521,0,0,0.0
30072,43,1,1,3,14,1.936986,0,0,0.0
30073,43,1,1,3,14,0.260274,0,0,0.0
30074,43,1,1,3,14,0.484932,0,0,0.0
30075,43,1,1,3,14,0.0,0,0,0.0
30076,43,1,1,3,14,2.652055,0,0,0.0
30077,43,1,1,3,15,2.490411,0,0,0.0
30078,43,1,1,3,15,0.386301,0,0,0.0
30079,43,1,1,3,15,3.0,0,0,0.0
30080,43,1,1,3,16,1.0,0,0,0.0
30081,43,1,1,3,16,2.953425,0,0,0.0
30082,43,1,1,3,17,2.216438,0,0,0.0
30083,43,1,1,3,17,0.986301,0,0,0.0
30084,43,1,1,3,17,1.465753,0,0,0.0
30085,43,1,1,3,17,4.868493,0,0,0.0
30086,43,1,1,3,19,0.621918,0,0,0.0
30087,43,1,1,3,19,0.194521,0,0,0.0
30088,43,1,1,3,19,0.983562,0,0,0.0
30089,43,1,1,3,19,1.0,0,0,0.0
30091,43,1,1,3,20,0.432877,0,0,0.0
30092,43,1,1,3,20,3.871233,0,0,0.0
30093,43,1,1,3,21,0.49863,0,0,0.0
30094,43,1,1,3,21,0.50137,0,0,0.0
30095,43,1,1,3,25,1.0,0,0,0.0
30097,43,1,1,3,25,0.372603,0,0,0.0
30098,43,1,1,3,26,1.0,0,0,0.0
30099,43,1,1,3,26,0.372603,0,0,0.0
30100,43,1,1,3,26,1.473973,0,0,0.0
30101,43,1,1,3,27,0.920548,0,0,0.0
30102,43,1,1,3,28,1.0,0,0,0.0
30103,43,1,1,3,31,0.975342,0,0,0.0
30104,43,1,1,3,33,0.969863,0,0,0.0
30105,43,1,1,3,37,0.49863,0,0,0.0
30109,43,1,1,4,1,0.452055,0,0,0.0
30110,43,1,1,4,1,0.49863,0,0,0.0
30111,43,1,1,4,1,0.663014,0,0,0.0
30112,43,1,1,4,1,0.394521,0,0,0.0
30115,43,1,1,4,3,0.49589,0,0,0.0
30116,43,1,1,4,3,1.0,0,0,0.0
30117,43,1,1,4,3,0.235616,0,0,0.0
30118,43,1,1,4,3,1.452055,0,0,0.0
30119,43,1,1,4,4,0.076712,0,0,0.0
30120,43,1,1,4,4,0.413699,0,0,0.0
30121,43,1,1,4,4,1.0,0,0,0.0
30122,43,1,1,4,4,3.139726,0,0,0.0
30123,43,1,1,4,5,0.509589,0,0,0.0
30124,43,1,1,4,6,2.008219,0,0,0.0
30125,43,1,1,4,7,0.123288,0,0,0.0
30126,43,1,1,4,7,0.838356,0,0,0.0
30127,43,1,1,4,7,0.0,0,0,0.0
30128,43,1,1,4,7,0.336986,0,0,0.0
30129,43,1,1,4,7,0.49863,0,0,0.0
30130,43,1,1,4,8,0.432877,0,0,0.0
30131,43,1,1,4,8,0.071233,0,0,0.0
30132,43,1,1,4,9,0.457534,0,0,0.0
30133,43,1,1,4,10,1.312329,0,0,0.0
30134,43,1,1,4,11,0.610959,0,0,0.0
30135,43,1,1,4,12,0.969863,0,0,0.0
30136,43,1,1,4,12,0.419178,0,0,0.0
30137,43,1,1,4,12,1.265753,0,0,0.0
30138,43,1,1,4,13,0.460274,0,0,0.0
30139,43,1,1,4,13,0.0,0,0,0.0
30140,43,1,1,4,13,0.345205,0,0,0.0
30141,43,1,1,4,14,0.380822,0,0,0.0
30142,43,1,1,4,14,0.49589,0,0,0.0
30143,43,1,1,4,14,0.50411,0,0,0.0
30144,43,1,1,4,14,0.128767,0,0,0.0
30145,43,1,1,4,15,0.915068,0,0,0.0
30146,43,1,1,4,15,0.786301,0,0,0.0
30147,43,1,1,4,16,0.136986,0,0,0.0
30148,43,1,1,4,16,0.879452,0,0,0.0
30149,43,1,1,4,16,1.90411,0,0,0.0
30150,43,1,1,4,17,1.0,0,0,0.0
30151,43,1,1,4,18,0.854795,0,0,0.0
30152,43,1,1,4,19,0.49863,0,0,0.0
30153,43,1,1,4,19,1.00274,0,0,0.0
30154,43,1,1,4,19,0.0,0,0,0.0
30155,43,1,1,4,20,1.920548,0,0,0.0
30156,43,1,1,4,21,0.509589,0,0,0.0
30157,43,1,1,4,22,1.0,0,0,0.0
30158,43,1,1,4,22,1.945205,0,0,0.0
30159,43,1,1,4,23,0.465753,0,0,0.0
30160,43,1,1,4,25,0.457534,0,0,0.0
30161,43,1,1,4,25,0.542466,0,0,0.0
30162,43,1,1,4,27,0.413699,0,0,0.0
30163,43,1,1,4,28,1.0,0,0,0.0
30164,43,1,1,4,33,0.49863,0,0,0.0
30165,43,1,1,5,0,0.0,0,0,0.0
30167,43,1,1,5,1,0.986301,0,0,0.0
30168,43,1,1,5,2,1.29863,0,0,0.0
30169,43,1,1,5,3,0.906849,0,0,0.0
30170,43,1,1,5,4,1.0,0,0,0.0
30171,43,1,1,5,4,0.005479,0,0,0.0
30172,43,1,1,5,4,1.268493,0,0,0.0
30173,43,1,1,5,5,0.038356,0,0,0.0
30174,43,1,1,5,5,1.216438,0,0,0.0
30175,43,1,1,5,7,0.419178,0,0,0.0
30176,43,1,1,5,9,0.610959,0,0,0.0
30177,43,1,1,5,12,0.435616,0,0,0.0
30178,43,1,1,5,12,0.115068,0,0,0.0
30179,43,1,1,5,13,1.00274,0,0,0.0
30180,43,1,1,5,13,0.0,0,0,0.0
30181,43,1,1,5,13,0.49589,0,0,0.0
30182,43,1,1,5,14,1.128767,0,0,0.0
30183,43,1,1,5,14,0.180822,0,0,0.0
30184,43,1,1,5,14,1.654795,0,0,0.0
30185,43,1,1,5,14,1.515068,0,0,0.0
30186,43,1,1,5,15,0.50411,0,0,0.0
30187,43,1,1,5,15,0.978082,0,0,0.0
30188,43,1,1,5,15,0.578082,0,0,0.0
30189,43,1,1,5,16,0.468493,0,0,0.0
30190,43,1,1,5,16,0.526027,0,0,0.0
30191,43,1,1,5,16,0.534247,0,0,0.0
30192,43,1,1,5,16,3.375342,0,0,0.0
30193,43,1,1,5,17,0.49863,0,0,0.0
30194,43,1,1,5,17,0.50137,0,0,0.0
30195,43,1,1,5,17,1.0,0,0,0.0
30198,43,1,1,5,18,1.947945,0,0,0.0
30199,43,1,1,5,19,0.99726,0,0,0.0
30200,43,1,1,5,25,0.931507,0,0,0.0
30202,43,1,1,6,1,0.945205,0,0,0.0
30203,43,1,1,6,2,1.0,0,0,0.0
30204,43,1,1,6,4,0.912329,0,0,0.0
30205,43,1,1,6,5,0.945205,0,0,0.0
30206,43,1,1,6,6,0.90137,0,0,0.0
30207,43,1,1,6,7,0.49863,0,0,0.0
30208,43,1,1,6,7,0.383562,0,0,0.0
30209,43,1,1,6,9,0.945205,1,31182,1.0
30210,43,1,1,6,10,1.835616,0,0,0.0
30211,43,1,1,6,11,0.452055,0,0,0.0
30212,43,1,1,6,11,0.0,0,0,0.0
30213,43,1,1,6,11,0.969863,0,0,0.0
30214,43,1,1,6,12,1.178082,0,0,0.0
30215,43,1,1,6,13,0.435616,0,0,0.0
30216,43,1,1,6,14,0.0,0,0,0.0
30217,43,1,1,6,15,0.923288,0,0,0.0
30218,43,1,1,6,15,0.49863,0,0,0.0
30219,43,1,1,6,15,1.0,0,0,0.0
30220,43,1,1,6,16,0.027397,0,0,0.0
30221,43,1,1,6,16,0.49589,0,0,0.0
30222,43,1,1,6,16,0.471233,0,0,0.0
30223,43,1,1,6,50,1.180822,0,0,0.0
30224,43,1,2,1,1,0.0,0,0,0.0
30225,43,1,2,1,1,0.150685,0,0,0.0
30226,43,1,2,1,1,0.627397,0,0,0.0
30227,43,1,2,1,5,0.09589,0,0,0.0
30228,43,1,2,1,7,1.0,0,0,0.0
30229,43,1,2,1,14,1.0,0,0,0.0
30230,43,1,2,1,15,0.358904,0,0,0.0
30231,43,1,2,1,16,0.49589,0,0,0.0
30232,43,1,2,1,17,1.0,0,0,0.0
30233,43,1,2,1,19,0.953425,0,0,0.0
30234,43,1,2,1,35,0.49863,0,0,0.0
30235,43,1,2,1,39,0.027397,0,0,0.0
30236,43,1,2,1,44,1.0,0,0,0.0
30237,43,1,2,1,45,0.0,0,0,0.0
30238,43,1,2,1,49,0.180822,0,0,0.0
30239,43,1,2,1,49,0.99726,0,0,0.0
30241,43,1,2,2,1,0.953425,0,0,0.0
30242,43,1,2,2,1,0.4,0,0,0.0
30243,43,1,2,2,2,0.964384,0,0,0.0
30244,43,1,2,2,2,0.30137,0,0,0.0
30245,43,1,2,2,4,1.424658,0,0,0.0
30246,43,1,2,2,4,1.0,0,0,0.0
30247,43,1,2,2,4,0.0,0,0,0.0
30248,43,1,2,2,5,1.00274,0,0,0.0
30249,43,1,2,2,9,0.493151,0,0,0.0
30250,43,1,2,2,9,1.0,0,0,0.0
30251,43,1,2,2,12,0.50137,0,0,0.0
30252,43,1,2,2,13,0.331507,0,0,0.0
30253,43,1,2,2,15,1.0,0,0,0.0
30254,43,1,2,2,15,0.783562,0,0,0.0
30255,43,1,2,2,16,0.945205,0,0,0.0
30256,43,1,2,2,16,0.213699,0,0,0.0
30257,43,1,2,2,17,1.0,0,0,0.0
30258,43,1,2,2,17,0.49863,0,0,0.0
30260,43,1,2,2,21,0.408219,0,0,0.0
30261,43,1,2,2,23,1.0,0,0,0.0
30262,43,1,2,2,25,0.515068,0,0,0.0
30263,43,1,2,2,32,0.49863,0,0,0.0
30264,43,1,2,2,32,0.50137,0,0,0.0
30265,43,1,2,2,39,1.0,0,0,0.0
30266,43,1,2,2,47,1.0,0,0,0.0
30271,43,1,2,3,1,1.0,0,0,0.0
30272,43,1,2,3,1,0.421918,0,0,0.0
30275,43,1,2,3,2,1.660274,0,0,0.0
30277,43,1,2,3,2,1.852055,0,0,0.0
30279,43,1,2,3,3,0.49863,0,0,0.0
30280,43,1,2,3,3,1.506849,0,0,0.0
30281,43,1,2,3,3,0.50137,0,0,0.0
30282,43,1,2,3,3,1.920548,0,0,0.0
30283,43,1,2,3,3,2.90137,0,0,0.0
30284,43,1,2,3,4,0.446575,0,0,0.0
30285,43,1,2,3,4,0.246575,0,0,0.0
30286,43,1,2,3,4,1.449315,0,0,0.0
30287,43,1,2,3,4,1.0,0,0,0.0
30289,43,1,2,3,5,1.0,0,0,0.0
30290,43,1,2,3,5,1.824658,0,0,0.0
30291,43,1,2,3,6,1.347945,0,0,0.0
30292,43,1,2,3,6,0.490411,0,0,0.0
30293,43,1,2,3,6,0.909589,0,0,0.0
30294,43,1,2,3,7,1.39726,0,0,0.0
30295,43,1,2,3,8,1.347945,0,0,0.0
30296,43,1,2,3,8,0.50411,0,0,0.0
30298,43,1,2,3,8,0.986301,0,0,0.0
30299,43,1,2,3,9,0.931507,0,0,0.0
30300,43,1,2,3,9,3.0,0,0,0.0
30301,43,1,2,3,10,0.49863,0,0,0.0
30302,43,1,2,3,10,1.50137,0,0,0.0
30303,43,1,2,3,10,0.934247,0,0,0.0
30304,43,1,2,3,11,0.158904,0,0,0.0
30305,43,1,2,3,11,0.969863,0,0,0.0
30306,43,1,2,3,11,0.909589,0,0,0.0
30307,43,1,2,3,11,0.99726,0,0,0.0
30308,43,1,2,3,12,1.945205,0,0,0.0
30309,43,1,2,3,12,0.013699,0,0,0.0
30310,43,1,2,3,12,0.164384,0,0,0.0
30311,43,1,2,3,12,2.210959,0,0,0.0
30312,43,1,2,3,13,0.934247,0,0,0.0
30313,43,1,2,3,13,1.254795,0,0,0.0
30314,43,1,2,3,13,0.249315,0,0,0.0
30315,43,1,2,3,13,1.0,0,0,0.0
