owner_age,owner_gender,geo_zone,vehicle_classification,vehicle_age,claim_frequency
42,1,2,5,19,0.0
42,1,2,5,20,0.0
42,1,2,5,21,0.0
42,1,2,5,21,0.0
42,1,2,5,22,0.0
42,1,2,5,24,0.0
42,1,2,6,0,0.0
42,1,2,6,0,0.0
42,1,2,6,0,0.0
42,1,2,6,1,0.0
42,1,2,6,1,0.2335252599603193
42,1,2,6,2,0.0
42,1,2,6,2,0.0
42,1,2,6,3,0.0
42,1,2,6,3,0.0
42,1,2,6,4,0.0
42,1,2,6,4,0.0
42,1,2,6,5,0.0
42,1,2,6,5,0.0
42,1,2,6,5,0.0
42,1,2,6,6,0.0
42,1,2,6,7,0.0
42,1,2,6,7,0.0
42,1,2,6,7,0.0
42,1,2,6,8,0.0
42,1,2,6,9,0.0
42,1,2,6,10,0.0
42,1,2,6,10,0.0
42,1,2,6,10,0.0
42,1,2,6,11,0.0
42,1,2,6,11,0.0
42,1,2,6,11,0.0
42,1,2,6,12,0.0
42,1,2,6,13,0.0
42,1,2,6,13,0.0
42,1,2,6,14,0.0
42,1,2,6,14,0.0
42,1,2,6,14,0.0
42,1,2,6,15,0.0
42,1,2,6,15,0.0
42,1,2,6,15,0.0
42,1,2,6,15,0.0
42,1,2,6,16,0.0
42,1,2,6,17,0.0
42,1,2,6,17,0.0
42,1,2,6,17,0.0
42,1,2,6,18,0.0
42,1,2,6,20,0.0
42,1,2,6,22,0.0
42,1,2,7,1,0.0
42,1,2,7,5,0.0
42,1,2,7,39,0.0
42,1,3,1,0,0.0
42,1,3,1,2,0.0
42,1,3,1,4,0.0
42,1,3,1,4,0.0
42,1,3,1,4,0.0
42,1,3,1,5,0.0
42,1,3,1,8,0.0
42,1,3,1,8,0.0
42,1,3,1,12,0.0
42,1,3,1,13,0.0
42,1,3,1,14,0.0
42,1,3,1,16,0.0
42,1,3,1,20,0.0
42,1,3,1,25,0.0
42,1,3,1,25,0.0
42,1,3,1,28,0.0
42,1,3,1,29,0.0
42,1,3,1,29,0.0
42,1,3,1,30,0.0
42,1,3,1,31,0.0
42,1,3,1,31,0.0
42,1,3,1,36,0.0
42,1,3,1,36,0.0
42,1,3,1,37,0.0
42,1,3,1,40,0.0
42,1,3,1,42,0.0
42,1,3,1,43,0.0
42,1,3,1,43,0.0
42,1,3,1,44,0.0
42,1,3,1,44,0.0
42,1,3,1,45,0.0
42,1,3,1,45,0.0
42,1,3,1,46,0.0
42,1,3,1,56,0.0
42,1,3,2,1,0.0
42,1,3,2,1,0.0
42,1,3,2,2,0.0
42,1,3,2,10,0.0
42,1,3,2,13,0.0
42,1,3,2,14,0.0
42,1,3,2,15,0.0
42,1,3,2,16,0.6239315172766637
42,1,3,2,17,0.0
42,1,3,2,18,0.0
42,1,3,2,18,0.0
42,1,3,2,22,0.0
42,1,3,2,23,0.0
42,1,3,2,28,0.0
42,1,3,2,40,0.0
42,1,3,2,53,0.0
42,1,3,3,0,0.0
42,1,3,3,0,0.0
42,1,3,3,1,0.0
42,1,3,3,1,0.1312477540228092
42,1,3,3,2,0.0
42,1,3,3,2,0.0
42,1,3,3,2,0.0
42,1,3,3,2,0.0
42,1,3,3,2,0.0
42,1,3,3,3,0.0
42,1,3,3,3,0.0
42,1,3,3,3,0.0
42,1,3,3,4,0.0
42,1,3,3,4,0.0
42,1,3,3,4,0.0
42,1,3,3,4,0.0
42,1,3,3,5,0.0
42,1,3,3,5,0.0
42,1,3,3,5,0.0
42,1,3,3,5,0.0
42,1,3,3,5,0.0
42,1,3,3,6,0.0
42,1,3,3,6,0.0
42,1,3,3,6,0.0
42,1,3,3,6,0.0
42,1,3,3,7,0.0
42,1,3,3,7,0.0
42,1,3,3,7,0.0
42,1,3,3,8,0.0
42,1,3,3,8,0.0
42,1,3,3,8,0.0
42,1,3,3,8,0.0
42,1,3,3,8,0.0
42,1,3,3,9,0.0
42,1,3,3,9,0.0
42,1,3,3,9,0.0
42,1,3,3,9,0.0
42,1,3,3,11,0.0
42,1,3,3,11,0.0
42,1,3,3,11,0.0
42,1,3,3,12,0.0
42,1,3,3,12,0.0
42,1,3,3,12,0.0
42,1,3,3,13,0.0
42,1,3,3,13,0.0
42,1,3,3,13,0.0
42,1,3,3,14,0.0
42,1,3,3,14,0.0
42,1,3,3,14,0.0
42,1,3,3,15,0.0
42,1,3,3,15,0.0
42,1,3,3,15,0.0
42,1,3,3,15,0.0
42,1,3,3,16,0.0
42,1,3,3,16,0.0
42,1,3,3,16,0.0
42,1,3,3,16,0.0
42,1,3,3,16,0.0
42,1,3,3,16,0.0
42,1,3,3,17,0.0
42,1,3,3,17,0.0
42,1,3,3,17,0.0
42,1,3,3,17,0.0
42,1,3,3,18,0.0
42,1,3,3,18,0.0
42,1,3,3,18,0.0
42,1,3,3,18,0.0
42,1,3,3,19,0.0
42,1,3,3,21,0.0
42,1,3,3,21,0.0
42,1,3,3,21,0.0
42,1,3,3,22,0.0
42,1,3,3,23,0.0
42,1,3,3,23,0.0
42,1,3,3,24,0.0
42,1,3,3,25,0.0
42,1,3,3,25,0.0
42,1,3,3,27,0.0
42,1,3,3,28,0.0
42,1,3,3,28,0.0
42,1,3,4,1,0.0
42,1,3,4,1,0.0
42,1,3,4,2,0.0
42,1,3,4,2,0.0
42,1,3,4,2,0.0
42,1,3,4,2,0.0
42,1,3,4,3,0.0
42,1,3,4,3,0.0
42,1,3,4,3,0.0
42,1,3,4,4,0.0
42,1,3,4,4,0.0
42,1,3,4,5,0.0
42,1,3,4,5,0.0
42,1,3,4,5,0.0
42,1,3,4,6,0.0
42,1,3,4,6,0.0
42,1,3,4,7,0.0
42,1,3,4,7,0.0
42,1,3,4,8,0.0
42,1,3,4,8,0.0
42,1,3,4,9,0.0
42,1,3,4,10,0.0
42,1,3,4,11,0.0
42,1,3,4,12,0.0
42,1,3,4,12,0.0
42,1,3,4,12,0.0
42,1,3,4,12,0.0
42,1,3,4,13,0.0
42,1,3,4,13,0.0
42,1,3,4,14,0.0
42,1,3,4,14,0.0
42,1,3,4,14,0.0
42,1,3,4,14,0.0
42,1,3,4,14,0.0
42,1,3,4,15,0.0
42,1,3,4,15,0.0
42,1,3,4,15,0.0
42,1,3,4,15,0.0
42,1,3,4,15,0.0
42,1,3,4,15,0.6303973835986991
42,1,3,4,16,0.0
42,1,3,4,16,0.0
42,1,3,4,17,0.0
42,1,3,4,17,0.0
42,1,3,4,17,0.0
42,1,3,4,17,0.0
42,1,3,4,18,0.0
42,1,3,4,18,0.0
42,1,3,4,18,0.0
42,1,3,4,19,0.0
42,1,3,4,19,0.0
42,1,3,4,19,0.0
42,1,3,4,20,0.0
42,1,3,4,20,0.0
42,1,3,4,21,0.0
42,1,3,4,21,0.0
42,1,3,4,22,0.0
42,1,3,4,22,0.0
42,1,3,4,23,0.0
42,1,3,4,27,0.0
42,1,3,4,29,0.0
42,1,3,4,29,0.0
42,1,3,4,30,0.0
42,1,3,5,0,0.0
42,1,3,5,0,0.0
42,1,3,5,2,0.0
42,1,3,5,2,0.0
42,1,3,5,3,0.0
42,1,3,5,3,0.0
42,1,3,5,3,0.0
42,1,3,5,3,0.0
42,1,3,5,4,0.0
42,1,3,5,5,0.0
42,1,3,5,5,0.0
42,1,3,5,6,0.0
42,1,3,5,7,0.0
42,1,3,5,8,0.0
42,1,3,5,8,0.0
42,1,3,5,10,0.0
42,1,3,5,11,0.0
42,1,3,5,11,0.0
42,1,3,5,12,0.0
42,1,3,5,12,0.0
42,1,3,5,12,0.0
42,1,3,5,12,0.0
42,1,3,5,13,0.0
42,1,3,5,13,0.0
42,1,3,5,13,0.0
42,1,3,5,13,0.0
42,1,3,5,13,0.0
42,1,3,5,14,0.0
42,1,3,5,14,0.0
42,1,3,5,14,0.0
42,1,3,5,14,0.0
42,1,3,5,15,0.0
42,1,3,5,15,0.0
42,1,3,5,15,0.0
42,1,3,5,15,0.0
42,1,3,5,16,0.0
42,1,3,5,16,0.0
42,1,3,5,16,0.0
42,1,3,5,16,0.0
42,1,3,5,16,0.0
42,1,3,5,17,0.0
42,1,3,5,17,0.0
42,1,3,5,17,0.0
42,1,3,5,17,0.0
42,1,3,5,18,0.0
42,1,3,5,18,0.0
42,1,3,5,18,0.0
42,1,3,5,18,0.0
42,1,3,5,18,0.0
42,1,3,5,19,0.0
42,1,3,5,19,0.0
42,1,3,5,19,0.0
42,1,3,5,19,0.0
42,1,3,5,22,0.0
42,1,3,5,23,0.0
42,1,3,5,24,0.0
42,1,3,5,25,0.0
42,1,3,5,26,0.0
42,1,3,6,0,0.0
42,1,3,6,1,0.0
42,1,3,6,1,0.0
42,1,3,6,2,0.0
42,1,3,6,2,0.0
42,1,3,6,2,0.0
42,1,3,6,2,0.0
42,1,3,6,2,1.5082637772354732
42,1,3,6,3,0.0
42,1,3,6,3,0.0
42,1,3,6,4,0.0
42,1,3,6,4,0.0
42,1,3,6,5,0.0
42,1,3,6,6,0.0
42,1,3,6,6,0.0
42,1,3,6,6,0.0
42,1,3,6,7,0.0
42,1,3,6,8,0.0
42,1,3,6,8,0.0
42,1,3,6,8,0.0
42,1,3,6,9,0.0
42,1,3,6,9,0.0
42,1,3,6,9,0.0
42,1,3,6,9,0.0
42,1,3,6,9,0.0
42,1,3,6,10,0.0
42,1,3,6,11,0.0
42,1,3,6,11,0.0
42,1,3,6,12,0.0
42,1,3,6,12,0.0
42,1,3,6,13,0.0
42,1,3,6,13,0.0
42,1,3,6,14,0.0
42,1,3,6,14,0.0
42,1,3,6,15,0.0
42,1,3,6,15,0.0
42,1,3,6,15,0.0
42,1,3,6,16,0.0
42,1,3,6,16,0.0
42,1,3,6,16,0.0
42,1,3,6,17,0.0
42,1,3,6,18,0.0
42,1,4,1,0,0.0
42,1,4,1,1,0.0
42,1,4,1,1,0.0
42,1,4,1,2,0.0
42,1,4,1,3,0.0
42,1,4,1,3,0.0
42,1,4,1,3,0.0
42,1,4,1,4,0.0
42,1,4,1,5,0.0
42,1,4,1,5,0.0
42,1,4,1,6,0.0
42,1,4,1,6,0.0
42,1,4,1,7,0.0
42,1,4,1,8,0.0
42,1,4,1,8,0.0
42,1,4,1,8,0.0
42,1,4,1,11,0.0
42,1,4,1,12,0.0
42,1,4,1,13,0.0
42,1,4,1,13,0.0
42,1,4,1,14,0.0
42,1,4,1,15,0.0
42,1,4,1,15,0.0
42,1,4,1,15,0.0
42,1,4,1,16,0.0
42,1,4,1,16,0.0
42,1,4,1,17,0.0
42,1,4,1,17,0.0
42,1,4,1,17,0.0
42,1,4,1,18,0.0
42,1,4,1,20,0.0
42,1,4,1,21,0.0
42,1,4,1,23,0.0
42,1,4,1,23,0.0
42,1,4,1,23,0.0
42,1,4,1,23,0.0
42,1,4,1,25,0.0
42,1,4,1,26,0.0
42,1,4,1,27,0.0
42,1,4,1,28,0.0
42,1,4,1,29,0.0
42,1,4,1,30,0.0
42,1,4,1,31,0.0
42,1,4,1,32,0.0
42,1,4,1,33,0.0
42,1,4,1,33,0.0
42,1,4,1,36,0.0
42,1,4,1,36,0.0
42,1,4,1,37,0.0
42,1,4,1,37,0.0
42,1,4,1,38,0.0
42,1,4,1,39,0.0
42,1,4,1,40,0.0
42,1,4,1,41,0.0
42,1,4,1,43,0.0
42,1,4,1,44,0.0
42,1,4,1,44,0.0
42,1,4,1,44,0.0
42,1,4,1,45,0.0
42,1,4,1,46,0.0
42,1,4,1,46,0.0
42,1,4,1,46,0.0
42,1,4,1,46,0.0
42,1,4,1,47,0.0
42,1,4,1,47,0.0
42,1,4,1,49,0.0
42,1,4,1,49,0.0
42,1,4,1,52,0.0
42,1,4,1,54,0.0
42,1,4,2,0,0.0
42,1,4,2,1,0.0
42,1,4,2,1,0.0
42,1,4,2,2,0.0
42,1,4,2,2,0.0
42,1,4,2,3,0.0
42,1,4,2,3,0.0
42,1,4,2,4,0.0
42,1,4,2,5,0.0
42,1,4,2,6,0.0
42,1,4,2,7,0.0
42,1,4,2,8,0.0
42,1,4,2,8,0.0
42,1,4,2,8,0.0
42,1,4,2,8,0.0
42,1,4,2,9,0.0
42,1,4,2,10,0.0
42,1,4,2,10,0.0
42,1,4,2,10,0.0
42,1,4,2,11,0.0
42,1,4,2,12,0.0
42,1,4,2,12,0.0
42,1,4,2,13,0.0
42,1,4,2,14,0.0
42,1,4,2,14,0.0
42,1,4,2,14,0.0
42,1,4,2,15,0.0
42,1,4,2,15,0.0
42,1,4,2,15,0.0
42,1,4,2,15,0.0
42,1,4,2,16,0.0
42,1,4,2,16,0.0
42,1,4,2,16,0.0
42,1,4,2,17,0.0
42,1,4,2,17,0.0
42,1,4,2,17,0.0
42,1,4,2,17,0.0
42,1,4,2,18,0.0
42,1,4,2,18,0.0
42,1,4,2,18,0.0
42,1,4,2,19,0.0
42,1,4,2,19,0.0
42,1,4,2,20,0.0
42,1,4,2,21,0.0
42,1,4,2,22,0.0
42,1,4,2,24,0.0
42,1,4,2,24,0.0
42,1,4,2,26,0.0
42,1,4,2,31,0.0
42,1,4,2,31,0.0
42,1,4,2,42,0.0
42,1,4,2,48,0.0
42,1,4,3,0,0.0
42,1,4,3,0,0.0
42,1,4,3,1,0.0
42,1,4,3,1,0.0
42,1,4,3,1,0.0
42,1,4,3,1,0.0
42,1,4,3,2,0.0
42,1,4,3,2,0.0
42,1,4,3,2,0.0
42,1,4,3,2,0.0
42,1,4,3,2,0.0
42,1,4,3,3,0.0
42,1,4,3,3,0.0
42,1,4,3,3,0.0
42,1,4,3,3,0.0
42,1,4,3,3,0.0
42,1,4,3,4,0.0
42,1,4,3,4,0.0
42,1,4,3,4,0.0
42,1,4,3,4,0.0
42,1,4,3,4,0.0
42,1,4,3,4,0.0
42,1,4,3,5,0.0
42,1,4,3,5,0.0
42,1,4,3,5,0.0
42,1,4,3,5,0.0
42,1,4,3,5,0.0
42,1,4,3,5,0.0
42,1,4,3,6,0.0
42,1,4,3,6,0.0
42,1,4,3,6,0.0
42,1,4,3,7,0.0
42,1,4,3,7,0.0
42,1,4,3,7,0.0
42,1,4,3,8,0.0
42,1,4,3,8,0.0
42,1,4,3,8,0.0
42,1,4,3,8,0.0
42,1,4,3,8,0.0
42,1,4,3,9,0.0
42,1,4,3,9,0.0
42,1,4,3,9,0.0
42,1,4,3,9,0.0
42,1,4,3,10,0.0
42,1,4,3,10,0.0
42,1,4,3,11,0.0
42,1,4,3,11,0.0
42,1,4,3,11,0.0
42,1,4,3,11,0.0
42,1,4,3,11,0.0
42,1,4,3,11,0.0
42,1,4,3,12,0.0
42,1,4,3,12,0.0
42,1,4,3,12,0.0
42,1,4,3,12,0.0
42,1,4,3,12,0.0
42,1,4,3,13,0.0
42,1,4,3,13,0.0
42,1,4,3,13,0.0
42,1,4,3,13,0.0
42,1,4,3,13,0.0
42,1,4,3,13,0.0
42,1,4,3,13,0.0
42,1,4,3,14,0.0
42,1,4,3,14,0.0
42,1,4,3,14,0.0
42,1,4,3,14,0.0
42,1,4,3,14,0.0
42,1,4,3,14,0.0
42,1,4,3,14,0.0
42,1,4,3,15,0.0
42,1,4,3,15,0.0
42,1,4,3,15,0.0
42,1,4,3,15,0.0
42,1,4,3,15,0.0
42,1,4,3,15,0.0
42,1,4,3,16,0.0
42,1,4,3,16,0.0
42,1,4,3,16,0.0
42,1,4,3,16,0.0
42,1,4,3,16,0.0
42,1,4,3,16,0.0
42,1,4,3,16,0.0
42,1,4,3,17,0.0
42,1,4,3,17,0.0
42,1,4,3,17,0.0
42,1,4,3,17,0.0
42,1,4,3,17,0.0
42,1,4,3,17,0.0
42,1,4,3,17,0.0
42,1,4,3,18,0.0
42,1,4,3,18,0.0
42,1,4,3,18,0.0
42,1,4,3,18,0.0
42,1,4,3,18,0.0
42,1,4,3,18,0.0
42,1,4,3,19,0.0
42,1,4,3,19,0.0
42,1,4,3,19,0.0
42,1,4,3,19,0.0
42,1,4,3,20,0.0
42,1,4,3,20,0.0
42,1,4,3,21,0.0
42,1,4,3,21,0.0
42,1,4,3,21,0.0
42,1,4,3,21,0.0
42,1,4,3,22,0.0
42,1,4,3,22,0.0
42,1,4,3,22,0.0
42,1,4,3,22,0.0
42,1,4,3,22,0.0
42,1,4,3,23,0.0
42,1,4,3,23,0.0
42,1,4,3,23,0.0
42,1,4,3,24,0.0
42,1,4,3,24,0.0
42,1,4,3,25,0.0
42,1,4,3,25,0.0
42,1,4,3,25,0.0
42,1,4,3,26,0.0
42,1,4,3,26,0.0
42,1,4,3,27,0.0
42,1,4,3,27,0.0
42,1,4,3,28,0.0
42,1,4,3,28,0.0
42,1,4,3,28,3.650001368750513
42,1,4,3,30,0.0
42,1,4,3,31,0.0
42,1,4,3,35,0.0
42,1,4,3,35,0.0
42,1,4,4,0,0.0
42,1,4,4,1,0.0
42,1,4,4,1,0.0
42,1,4,4,1,0.0
42,1,4,4,2,0.0
42,1,4,4,2,0.0
42,1,4,4,3,0.0
42,1,4,4,3,0.0
42,1,4,4,3,0.0
42,1,4,4,3,0.0
42,1,4,4,4,0.0
42,1,4,4,4,0.0
42,1,4,4,4,0.0
42,1,4,4,4,0.0
42,1,4,4,4,0.0
42,1,4,4,5,0.0
42,1,4,4,5,0.0
42,1,4,4,5,0.0
42,1,4,4,5,0.0
42,1,4,4,5,0.0
42,1,4,4,6,0.0
42,1,4,4,6,0.0
42,1,4,4,6,0.0
42,1,4,4,6,0.0
42,1,4,4,7,0.0
42,1,4,4,7,0.0
42,1,4,4,7,0.0
42,1,4,4,8,0.0
42,1,4,4,8,0.0
42,1,4,4,8,0.0
42,1,4,4,9,0.0
42,1,4,4,9,0.0
42,1,4,4,9,0.0
42,1,4,4,9,0.0
42,1,4,4,10,0.0
42,1,4,4,10,0.0
42,1,4,4,10,0.0
42,1,4,4,10,0.0
42,1,4,4,11,0.0
42,1,4,4,11,0.0
42,1,4,4,12,0.0
42,1,4,4,12,0.0
42,1,4,4,12,0.0
42,1,4,4,12,0.0
42,1,4,4,12,0.0
42,1,4,4,13,0.0
42,1,4,4,13,0.0
42,1,4,4,13,0.0
42,1,4,4,13,0.0
42,1,4,4,13,0.0
42,1,4,4,14,0.0
42,1,4,4,14,0.0
42,1,4,4,14,0.0
42,1,4,4,14,0.0
42,1,4,4,15,0.0
42,1,4,4,15,0.0
42,1,4,4,15,0.0
42,1,4,4,15,0.0
42,1,4,4,15,0.0
42,1,4,4,16,0.0
42,1,4,4,16,0.0
42,1,4,4,16,0.0
42,1,4,4,16,0.0
42,1,4,4,16,0.0
42,1,4,4,16,0.0
42,1,4,4,17,0.0
42,1,4,4,17,0.0
42,1,4,4,17,0.0
42,1,4,4,17,0.0
42,1,4,4,17,0.0
42,1,4,4,18,0.0
42,1,4,4,18,0.0
42,1,4,4,18,0.0
42,1,4,4,18,0.0
42,1,4,4,19,0.0
42,1,4,4,19,0.0
42,1,4,4,20,0.0
42,1,4,4,20,0.0
42,1,4,4,21,0.0
42,1,4,4,21,0.0
42,1,4,4,21,0.0
42,1,4,4,21,0.0
42,1,4,4,21,0.0
42,1,4,4,22,0.0
42,1,4,4,22,0.0
42,1,4,4,22,0.0
42,1,4,4,23,0.0
42,1,4,4,23,0.0
42,1,4,4,23,0.0
42,1,4,4,24,0.0
42,1,4,4,24,0.0
42,1,4,4,24,0.0
42,1,4,4,25,0.0
42,1,4,4,25,0.0
42,1,4,4,25,0.0
42,1,4,4,26,0.0
42,1,4,4,26,0.0
42,1,4,4,26,0.0
42,1,4,4,26,0.0
42,1,4,4,27,0.0
42,1,4,4,27,0.0
42,1,4,4,28,0.0
42,1,4,4,31,0.0
42,1,4,4,35,0.0
42,1,4,5,0,0.0
42,1,4,5,0,0.0
42,1,4,5,0,0.0
42,1,4,5,1,0.0
42,1,4,5,1,0.0
42,1,4,5,1,0.0
42,1,4,5,1,0.177788587323887
42,1,4,5,2,0.0
42,1,4,5,2,0.0
42,1,4,5,3,0.0
42,1,4,5,3,0.0
42,1,4,5,4,0.0
42,1,4,5,4,0.0
42,1,4,5,4,0.0
42,1,4,5,5,0.0
42,1,4,5,5,0.0
42,1,4,5,5,0.0
42,1,4,5,5,0.0
42,1,4,5,6,0.0
42,1,4,5,6,0.0
42,1,4,5,6,0.0
42,1,4,5,7,0.0
42,1,4,5,7,0.0
42,1,4,5,7,0.0
42,1,4,5,8,0.0
42,1,4,5,8,0.0
42,1,4,5,9,0.0
42,1,4,5,10,0.0
42,1,4,5,10,0.0
42,1,4,5,11,0.0
42,1,4,5,11,0.0
42,1,4,5,11,0.0
42,1,4,5,11,0.0
42,1,4,5,12,0.0
42,1,4,5,12,0.0
42,1,4,5,12,0.0
42,1,4,5,12,0.0
42,1,4,5,12,0.0
42,1,4,5,12,0.0
42,1,4,5,13,0.0
42,1,4,5,13,0.0
42,1,4,5,13,0.0
42,1,4,5,13,0.0
42,1,4,5,13,0.0
42,1,4,5,13,0.0
42,1,4,5,13,0.0
42,1,4,5,14,0.0
42,1,4,5,14,0.0
42,1,4,5,14,0.0
42,1,4,5,14,0.0
42,1,4,5,14,0.0
42,1,4,5,14,0.0
42,1,4,5,14,0.0
42,1,4,5,15,0.0
42,1,4,5,15,0.0
42,1,4,5,15,0.0
42,1,4,5,15,0.0
42,1,4,5,15,0.0
42,1,4,5,15,0.0
42,1,4,5,15,0.0
42,1,4,5,16,0.0
42,1,4,5,16,0.0
42,1,4,5,16,0.0
42,1,4,5,16,0.0
42,1,4,5,16,0.0
42,1,4,5,16,0.0
42,1,4,5,16,0.0658963818932557
42,1,4,5,17,0.0
42,1,4,5,17,0.0
42,1,4,5,17,0.0
42,1,4,5,17,0.0
42,1,4,5,17,0.0
42,1,4,5,17,0.0
42,1,4,5,17,0.0
42,1,4,5,18,0.0
42,1,4,5,18,0.0
42,1,4,5,18,0.0
42,1,4,5,18,0.0
42,1,4,5,18,0.0
42,1,4,5,19,0.0
42,1,4,5,19,0.0
42,1,4,5,19,0.0
42,1,4,5,19,0.0
42,1,4,5,19,0.0
42,1,4,5,20,0.0
42,1,4,5,20,0.0
42,1,4,5,20,0.0
42,1,4,5,21,0.0
42,1,4,5,21,0.0
42,1,4,5,21,0.0
42,1,4,5,22,0.0
42,1,4,5,22,0.0
42,1,4,5,22,0.0
42,1,4,5,23,0.0
42,1,4,5,23,0.0
42,1,4,5,25,0.0
42,1,4,5,25,0.0
42,1,4,5,26,0.0
42,1,4,5,26,0.0
42,1,4,5,26,0.0
42,1,4,5,27,0.0
42,1,4,6,0,0.0
42,1,4,6,0,0.0
42,1,4,6,1,0.0
42,1,4,6,2,0.0
42,1,4,6,2,0.0
42,1,4,6,4,0.0
42,1,4,6,5,0.0
42,1,4,6,5,0.0
42,1,4,6,5,0.0
42,1,4,6,6,0.0
42,1,4,6,7,0.0
42,1,4,6,7,0.0
42,1,4,6,8,0.0
42,1,4,6,8,0.0
42,1,4,6,8,0.0
42,1,4,6,8,0.0
42,1,4,6,9,0.0
42,1,4,6,9,0.0
42,1,4,6,9,0.0
42,1,4,6,10,0.0
42,1,4,6,10,11.060601033060136
42,1,4,6,10,0.0
42,1,4,6,10,0.0
42,1,4,6,10,0.0
42,1,4,6,10,0.0
42,1,4,6,11,0.0
42,1,4,6,11,0.0
42,1,4,6,11,0.0
42,1,4,6,11,0.0
42,1,4,6,12,0.0
42,1,4,6,12,0.0
42,1,4,6,12,0.0
42,1,4,6,12,0.0
42,1,4,6,12,0.0
42,1,4,6,13,0.0
42,1,4,6,13,0.0
42,1,4,6,13,0.0
42,1,4,6,13,0.0
42,1,4,6,14,0.0
42,1,4,6,14,0.0
42,1,4,6,14,0.0
42,1,4,6,14,0.0
42,1,4,6,14,0.0
42,1,4,6,15,0.0
42,1,4,6,15,0.0
42,1,4,6,15,0.0
42,1,4,6,15,0.0
42,1,4,6,15,0.0
42,1,4,6,15,0.0
42,1,4,6,16,0.0
42,1,4,6,16,0.0
42,1,4,6,16,0.0
42,1,4,6,16,0.0
42,1,4,6,16,0.0
42,1,4,6,16,0.0
42,1,4,6,17,0.0
42,1,4,6,17,0.0
42,1,4,6,17,0.0
42,1,4,6,17,0.0
42,1,4,6,17,0.0
42,1,4,6,17,0.0
42,1,4,6,18,0.0
42,1,4,6,18,0.0
42,1,4,6,18,0.0
42,1,4,6,20,0.0
42,1,4,6,22,0.0
42,1,4,7,5,0.0
42,1,4,7,7,0.0
42,1,4,7,11,0.0
42,1,5,1,10,0.0
42,1,5,1,19,0.0
42,1,5,1,35,0.0
42,1,5,2,4,0.0
42,1,5,2,13,0.0
42,1,5,2,22,0.0
42,1,5,3,0,0.0
42,1,5,3,0,0.0
42,1,5,3,1,0.0
42,1,5,3,1,0.0
42,1,5,3,1,0.0
42,1,5,3,2,0.0
42,1,5,3,2,0.0
42,1,5,3,4,0.0
42,1,5,3,5,0.0
42,1,5,3,6,0.0
42,1,5,3,8,0.0
42,1,5,3,10,0.0
42,1,5,3,12,0.0
42,1,5,3,14,0.0
42,1,5,3,14,0.0
42,1,5,3,15,0.0
42,1,5,3,15,0.0
42,1,5,3,16,0.0
42,1,5,3,18,0.0
42,1,5,3,22,0.0
42,1,5,4,2,0.0
42,1,5,4,3,0.0
42,1,5,4,3,0.0
42,1,5,4,4,0.0
42,1,5,4,11,0.0
42,1,5,4,12,0.0
42,1,5,4,13,0.0
42,1,5,4,16,0.0
42,1,5,4,17,0.0
42,1,5,4,18,0.0
42,1,5,4,24,0.0
42,1,5,5,2,0.0
42,1,5,5,5,0.0
42,1,5,5,11,0.0
42,1,5,5,11,0.0
42,1,5,5,11,0.0
42,1,5,5,13,0.0
42,1,5,5,14,0.0
42,1,5,5,14,0.0
42,1,5,5,16,0.0
42,1,5,5,16,0.0
42,1,5,5,17,0.0
42,1,5,5,17,0.0
42,1,5,5,18,0.0
42,1,5,5,18,0.0
42,1,5,6,1,0.0
42,1,5,6,2,0.0
42,1,5,6,3,0.0
42,1,5,6,7,0.0
42,1,5,6,7,0.0
42,1,5,6,9,0.0
42,1,5,6,11,0.0
42,1,5,6,12,0.0
42,1,5,6,14,0.0
42,1,5,6,16,0.0
42,1,6,1,4,0.0
42,1,6,1,7,0.0
42,1,6,1,13,0.0
42,1,6,1,18,0.0
42,1,6,1,21,0.0
42,1,6,1,47,0.0
42,1,6,2,2,0.0
42,1,6,2,4,0.0
42,1,6,2,4,0.0
42,1,6,2,10,0.0
42,1,6,2,12,0.0
42,1,6,2,14,0.0
42,1,6,2,14,0.0
42,1,6,2,15,0.0
42,1,6,2,16,0.0
42,1,6,2,62,0.0
42,1,6,3,0,0.0
42,1,6,3,0,0.0
42,1,6,3,1,0.0
42,1,6,3,1,0.0
42,1,6,3,2,0.0
42,1,6,3,2,0.0
42,1,6,3,3,0.0
42,1,6,3,6,0.0
42,1,6,3,6,0.0
42,1,6,3,6,0.0
42,1,6,3,8,0.0
42,1,6,3,8,0.0
42,1,6,3,8,0.0
42,1,6,3,12,0.0
42,1,6,3,14,0.0
42,1,6,3,15,0.0
42,1,6,3,15,0.0
42,1,6,3,15,0.0
42,1,6,3,16,0.0
42,1,6,3,16,0.0
42,1,6,3,16,0.0
42,1,6,3,16,0.0
42,1,6,3,16,0.0
42,1,6,3,17,0.0
42,1,6,3,17,0.0
42,1,6,3,18,0.0
42,1,6,3,19,0.0
42,1,6,3,20,0.0
42,1,6,3,26,0.0
42,1,6,3,27,0.0
42,1,6,3,45,0.0
42,1,6,3,45,0.0
42,1,6,4,2,0.0
42,1,6,4,2,0.0
42,1,6,4,3,0.0
42,1,6,4,3,0.0
42,1,6,4,3,0.0
42,1,6,4,4,0.0
42,1,6,4,5,0.0
42,1,6,4,8,0.0
42,1,6,4,8,0.0
42,1,6,4,8,0.0
42,1,6,4,11,0.0
42,1,6,4,12,0.0
42,1,6,4,12,0.0
42,1,6,4,12,9.605225242531938
